"All Inlinks"
"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow"
"JS","http://www.iberogast.pl/pl/warunki-ogolne/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/polityka-prywatnosci/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/mapa-strony/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/dla-profesjonalistow/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/imprint/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/ulotka/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/polityka-prywatnosci/","https://support.google.com/analytics/answer/6004245?hl=en-GB","383050","","Wytycznych ochrony prywatności i danych osobowych Google Analytics","200","OK","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-HeroMaking.jpg","80211","Uprawa roślin leczniczych - pola Iberogast","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Thumbnail-WomanSofa.png","46447","Dla osób odczuwajacych nieprzjemne objawy ze strony przewodu pokarmowego","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/polityka-prywatnosci/","https://www.bayer.com.pl/pl/podpis-wydawcy.php","31069","","dokumencie","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/pl/ulotka/","83368","","Ulotka leku Iberogast","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/pl/ulotka/","83368","","Do góry","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/pl/ulotka/","83368","","Co to jest lek Iberogast i w jakim celu się go stosuje","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/pl/ulotka/","83368","","Informacje ważne przed zastosowaniem leku Iberogast","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/pl/ulotka/","83368","","Jak stosować lek Iberogast","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/pl/ulotka/","83368","","Możliwe działania niepożądane","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/pl/ulotka/","83368","","Jak przechowywać lek Iberogast","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/pl/ulotka/","83368","","Zawartość opakowania i inne informacje","200","OK","true"
"HTTP Redirect","http://www.iberogast.pl/pl/ulotka/index.php","http://www.iberogast.pl/pl/ulotka/","83368","","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1867894/","233","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1867894/","302","Found","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pubmed/17148502","233","","https://www.ncbi.nlm.nih.gov/pubmed/17148502","302","Found","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pubmed/23246646","233","","https://www.ncbi.nlm.nih.gov/pubmed/23246646","302","Found","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pubmed/20179685","233","","https://www.ncbi.nlm.nih.gov/pubmed/20179685","302","Found","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pubmed/19091823","233","","https://www.ncbi.nlm.nih.gov/pubmed/19091823","302","Found","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/03_Digestive_Symptoms_Bloating.jpg","48925","Uczucie wzdętego brzucha","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/03_Digestive_Symptoms_Bloating.jpg","48925","Uczucie wzdętego brzucha","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-HeroFAQ.jpg","86914","Questions about stomach issues","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/03_Digestive%20Symptoms_Heaviness%20Fullness.jpg","67490","Uczucie pełności i ciężkości po posiłkach","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/03_Digestive%20Symptoms_Heaviness%20Fullness.jpg","67490","Uczucie pełności i ciężkości po posiłkach","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/03_Digestive%20Symptoms_Nausea.jpg","56464","Mdłości ","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/03_Digestive%20Symptoms_Nausea.jpg","56464","Mdłości ","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2864666/","233","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2864666/","302","Found","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-LiquoriceRoot.png","56229","Korzeń lukrecji","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-LiquoriceRoot.png","56229","Korzeń lukrecji","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-FlowerTubes.jpg","35345","Połączenie roślin leczniczych Iberogast","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pubmed/11115817","233","","https://www.ncbi.nlm.nih.gov/pubmed/11115817","302","Found","true"
"IMG","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Dosage.jpg","32970","Iberogast przynosi ulge w dolegliwościach żołądkowych","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/static/media/images/iberogast/FD_IBS_Stress_Food.jpg","17781","Fast Food może powodowac problemy żołądkowo-jelitowe","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/static/media/images/iberogast/FD_IBS_Stress_Food.jpg","17781","Fast Food może powodowac problemy żołądkowo-jelitowe","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-CarawayFruits.png","67097","Owoce kminku","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-CarawayFruits.png","67097","Owoce kminku","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-History-1990.jpg","16913","Historyczne opakowanie leku Iberogast z lat 90.","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pubmed/22982101","233","","https://www.ncbi.nlm.nih.gov/pubmed/22982101","302","Found","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-History-1970.jpg","17353","Historyczne opakowanie leku Iberogast z lat 70.","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","https://www.ncbi.nlm.nih.gov/pubmed/27147122","233","","https://www.ncbi.nlm.nih.gov/pubmed/27147122","302","Found","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3933177/","233","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3933177/","302","Found","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-FlowerTubesSmall.jpg","19629","Połączenie roślin leczniczych w leku Iberogast","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Making3.jpg","56859","Linia produkcyjna leku Iberogast w Darmstadt","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-HeroPowerofnature.jpg","49212"," Iberogast unikalne połączenie roślin leczniczych ","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.nature.com/articles/ajg2006473","166","","https://www.nature.com/articles/ajg2006473","303","See Other","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Making1.jpg","39758","Przy produkcji leku Iberogast naukowcy wykorzystują najwyższej jakości surowce roślinne","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-History-1960.jpg","16831","Historyczne opakowanie leku Iberogast z lat 60.","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-LemonBalmsLeaves.png","60999","Liście melisy lekarskiej","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-LemonBalmsLeaves.png","60999","Liście melisy lekarskiej","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-GreaterCelandine.png","73814","Glistnik jaskółcze ziele","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-GreaterCelandine.png","73814","Glistnik jaskółcze ziele","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-HeroMaking-mobile.jpg","80486","Uprawa roślin leczniczych - pola Iberogast","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pubmed/1648028","233","","https://www.ncbi.nlm.nih.gov/pubmed/1648028","302","Found","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4275553/","233","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4275553/","302","Found","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Cure.jpg","42324","Utrudniające codzienne funkcjonowanie bóle i skurcze brzucha","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Cure.jpg","42324","Utrudniające codzienne funkcjonowanie bóle i skurcze brzucha","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1773885/","233","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1773885/","302","Found","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.ncbi.nlm.nih.gov/pubmed/17397409","0","","www.ncbi.nlm.nih.gov/pubmed/17397409","307","HSTS Policy","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pubmed/11408265","233","","https://www.ncbi.nlm.nih.gov/pubmed/11408265","302","Found","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://www.ncbi.nlm.nih.gov/pubmed/?term=Ottillinger+B%2C+Storr+M%2C+Malfertheiner+P%2C+Allescher+HD.+STW+5+(Iberogast®)","0","","www.ncbi.nlm.nih.gov/pubmed/?term=Ottillinger+B%2C+Storr+M%2C+Malfertheiner+P%2C+Allescher+HD.+STW+5+(Iberogast%C2%AE)","307","HSTS Policy","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.ncbi.nlm.nih.gov/pubmed/?term=Ottillinger+B%2C+Storr+M%2C+Malfertheiner+P%2C+Allescher+HD.+STW+5+(Iberogast®)","0","","www.ncbi.nlm.nih.gov/pubmed/?term=Ottillinger+B%2C+Storr+M%2C+Malfertheiner+P%2C+Allescher+HD.+STW+5+(Iberogast%C2%AE)","307","HSTS Policy","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","https://www.ncbi.nlm.nih.gov/pubmed/21515186","233","","https://www.ncbi.nlm.nih.gov/pubmed/21515186","302","Found","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-IberogastBottle.png","17848","Iberogast – reklama","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-IberogastBottle.png","17848","Iberogast – reklama","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-IberogastBottle.png","17848","Iberogast – reklama","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/static/media/images/iberogast/IBS_Stress_at_work.jpg","15170","Stres może być jedna z przyczyn czynnościowych zaburzeń przewodu pokarmowego","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/static/media/images/iberogast/IBS_Stress_at_work.jpg","15170","Stres może być jedna z przyczyn czynnościowych zaburzeń przewodu pokarmowego","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-SS-Flatulence.jpg","25781","Żenujące wzdęcia i gazy","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-SS-Flatulence.jpg","25781","Żenujące wzdęcia i gazy","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.nature.com/articles/ajg2006342","166","","https://www.nature.com/articles/ajg2006342","303","See Other","true"
"IMG","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/static/media/images/iberogast/03_Digestive-Symptoms_Bloating.jpg","17905","Lek Iberogast skuteczny i naturalny preparat na wiele dolegliwości trawiennych","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/static/media/images/iberogast/SYMPTOMS_Iberogast_45763_RET_smallerb.jpg","62455","Zespół jelita drażliwego i dyspepsja","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pubmed/9721151","233","","https://www.ncbi.nlm.nih.gov/pubmed/9721151","302","Found","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Droplet.jpg","22696","Uzdrawiająca moc nautry w każdej kropli Iberogast","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pubmed/2035644%20","233","","https://www.ncbi.nlm.nih.gov/pubmed/2035644","302","Found","true"
"IMG","http://www.iberogast.pl/pl/dla-profesjonalistow/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Experts1.jpg","21838","Gastroenterologist is giving a diagnosis to the patient","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/imprint/","https://www.bayer.com.pl/pl/SSL/kontakt/formularz-kontaktowy/","35937","","kliknij tutaj","200","OK","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-History-2010.jpg","22107","Historyczne opakowanie leku Iberogast z roku 2010","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Making2-mobile.jpg","48426","Lek Iberogast skuteczność potwierdzona w badaniach naukowych","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.iberogast.pl/static/media/images/iberogast/woman-abdominal-pain-2.jpg","77954","woman-abdominal-pain","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/polityka-prywatnosci/","https://tools.google.com/dlpage/gaoptout?hl=en-GB","11521","","wtyczki przeglądarki Google","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/polityka-prywatnosci/","https://www.privacyshield.gov/participant?id=a2zt000000001L5AAI","42486","","certyfikat w obszarze Ochrony prywatności w UE i USA","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/pl/homepage/index.php","244","","Strona główna","301","Moved Permanently","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-HeroSymptoms.jpg","76072"," Ludzie cierpiący na dolegliwości trawienne","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/dla-profesjonalistow/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-HeroExperts.jpg","54897","Iberogast is recommended by doctors","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Thumbnail-Iberogast.png","36935"," Lek Iberogast skuteczny i naturalny preparat na wiele dolegliwości gastrycznych","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Thumbnail-Iberogast.png","36935","Iberogast naturalny i skuteczny lek na wiele dolegliwości trawiennych włączając Zespół Jelita Drażliwego","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Thumbnail-Iberogast.png","36935","Iberogast naturalny i skuteczny lek na wiele dolegliwości trawiennych włączając Zespół Jelita Drażliwego","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Thumbnail-Iberogast.png","36935","Iberogast naturalny i skuteczny lek na wiele dolegliwości trawiennych włączając Zespół Jelita Drażliwego","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Thumbnail-Iberogast.png","36935","Iberogast naturalny i skuteczny lek na wiele dolegliwości trawiennych włączając Zespół Jelita Drażliwego","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-MilkThistleFruits.png","57634","Owoce ostropestu plamistego","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-MilkThistleFruits.png","57634","Owoce ostropestu plamistego","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.iberogast.pl/static/media/images/iberogast/woman-abdominal-pain.jpg","25569","Bóle I Skurcze","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.cghjournal.org/article/S1542-3565(09)00660-0/pdf","98","","http://www.cghjournal.org/article/S1542-3565(09)00660-0/pdf","302","Found","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","https://pediatria.mp.pl/lista/64064,bol-brzucha-u-dziecka","65766","","https://pediatria.mp.pl/lista/64064,bol-brzucha-u-dziecka","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Stomach.jpg","35951","Budowa układu trawiennego","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Stomach.jpg","35951","Budowa układu trawiennego","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.gastrojournal.org/article/S0016-5085(16)00222-5/abstract","106","","http://www.gastrojournal.org/article/S0016-5085(16)00222-5/abstract","302","Found","true"
"AHREF","http://www.iberogast.pl/pl/dla-profesjonalistow/","http://www.betterlifeacademy.pl/login.php","250","","Przejdź do Better Life Academy","301","Moved Permanently","true"
"IMG","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/static/media/images/iberogast/IBS_toilet.jpg","17177"," Iberogast to lek na Zespół Jelita Drażliwego oraz Dyspepsję (Niestrawność) Czynnościową","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/static/media/images/iberogast/IBS_toilet.jpg","17177"," Iberogast to lek na Zespół Jelita Drażliwego oraz Dyspepsję (Niestrawność) Czynnościową","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4991532/","233","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4991532/","302","Found","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-History-2000.jpg","19624","Historyczne opakowanie leku Iberogast z roku 2000","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3816178/","233","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3816178/","302","Found","true"
"IMG","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/static/media/images/iberogast/TREAT_Iberogast_45894_RET_new.jpg","37880","Forma kropli leku Iberogast ułatwia dawkowanie","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Scientist.jpg","39746","Iberogast lek pochodzenia naturalnego","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/polityka-prywatnosci/","https://www.google.com/analytics/terms/us.html","40574","","Warunkach korzystania z usług Google Analytics","200","OK","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Making1-mobile.jpg","40167","Przy produkcji leku Iberogast naukowcy wykorzystują najwyższej jakości surowce roślinne","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://www.iberogast.pl/static/media/images/iberogast/iberogast-teaser.jpg","18200"," Lek Iberogast skuteczny i naturalny preparat na wiele dolegliwości gastrycznych","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.iberogast.pl/static/media/images/iberogast/iberogast-teaser.jpg","18200"," Lek Iberogast skuteczny i naturalny preparat na wiele dolegliwości gastrycznych","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.iberogast.pl/static/media/images/iberogast/iberogast-teaser.jpg","18200"," Lek Iberogast skuteczny i naturalny preparat na wiele dolegliwości gastrycznych","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-BitterCandyTuft.png","64815","Ubiorek gorzki","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-BitterCandyTuft.png","64815","Ubiorek gorzki","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://www.iberogast.pl/static/media/images/iberogast/man-abdominal-pain.jpg","66936","man-abdominal-pain","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-HeroHistory-mobile.jpg","34620","Historia opakowań leku Iberogast w Niemczech","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3580135/","233","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3580135/","302","Found","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://research.monash.edu/en/publications/fermentable-oligosaccharides-disaccharides-monosaccharides-and-po","30873","","https://research.monash.edu/en/publications/fermentable-oligosaccharides-disaccharides-monosaccharides-and-po","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.gastrojournal.org/article/S0016-5085(05)01348-X/abstract","106","","http://www.gastrojournal.org/article/S0016-5085(05)01348-X/abstract","302","Found","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Making2.jpg","44170","Lek Iberogast skuteczność potwierdzona w badaniach naukowych","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-AngelicaRoot.png","84600","Korzeń arcydzięgla","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-AngelicaRoot.png","84600","Korzeń arcydzięgla","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1727181/","233","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1727181/","302","Found","true"
